                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.62202,                0.54837,                0.59585,                  1.029,                0.32684,                   0.03,                0.02079,                0.01896,                0.32684,                   0.03,                0.02135,                0.00726,                    nan,                0.40675,                    nan,                    nan,              0.0015367,              0.0015367,              0.0015367
                    120,                0.62519,                0.51655,                0.58751,                 1.0345,                0.89125,                   0.03,                0.02896,                0.02551,                0.89125,                   0.03,                 0.0292,                0.01182,                    nan,                0.35877,                    nan,                    nan,              0.0015327,              0.0015327,              0.0015327
                    121,                0.65292,                0.49733,                 0.5867,                 1.0486,                0.96363,                   0.03,                0.03821,                0.03246,                0.93076,                   0.02,                0.02334,                0.00768,                    nan,                0.32705,                    nan,                    nan,              0.0015288,              0.0015288,              0.0015288
                    122,                 0.6013,                0.46754,                0.55265,                 1.0299,                0.93158,                   0.03,                 0.0363,                 0.0303,                0.93158,                   0.03,                0.03924,                0.01559,                    nan,                0.25992,                    nan,                    nan,              0.0015248,              0.0015248,              0.0015248
                    123,                 0.6306,                0.55842,                0.64921,                 1.0504,                0.83509,                   0.03,                0.03088,                0.02943,                0.83509,                   0.03,                0.03283,                0.01125,                    nan,                0.29715,                    nan,                    nan,              0.0015208,              0.0015208,              0.0015208
                    124,                0.60941,                0.47576,                0.58675,                 1.0302,                0.54687,                   0.03,                0.02612,                0.02323,                0.54687,                   0.03,                0.02612,                0.00824,                    nan,                0.37715,                    nan,                    nan,              0.0015169,              0.0015169,              0.0015169
                    125,                0.62477,                0.47266,                0.57841,                 1.0312,                0.28154,                   0.03,                0.02957,                0.02484,                0.27952,                   0.03,                0.03489,                0.01469,                    nan,                0.35429,                    nan,                    nan,              0.0015129,              0.0015129,              0.0015129
                    126,                0.62297,                0.55501,                0.58904,                 1.0223,                0.10025,                   0.01,                0.01053,                0.00948,                0.10025,                   0.01,                0.01225,                0.00697,                    nan,                 0.3171,                    nan,                    nan,               0.001509,               0.001509,               0.001509
                    127,                0.61704,                0.50769,                0.60204,                 1.0393,                0.40395,                   0.02,                0.02243,                  0.021,                0.40183,                   0.02,                0.02713,                0.01491,                    nan,                0.25318,                    nan,                    nan,               0.001505,               0.001505,               0.001505
                    128,                0.59799,                0.46899,                0.58754,                 1.0167,                0.60434,                   0.03,                0.02751,                0.02166,                0.96247,                   0.02,                0.02023,                0.00936,                    nan,                0.49795,                    nan,                    nan,               0.001501,               0.001501,               0.001501
                    129,                0.61863,                0.53593,                0.57591,                 1.0346,                0.45932,                   0.03,                0.03214,                0.02553,                 0.4254,                   0.03,                0.03524,                0.01632,                    nan,                0.25301,                    nan,                    nan,              0.0014971,              0.0014971,              0.0014971
                    130,                0.63034,                0.52687,                0.56174,                 1.0337,                0.47711,                   0.03,                0.03368,                0.02738,                0.90118,                   0.03,                0.03338,                  0.014,                    nan,                0.32342,                    nan,                    nan,              0.0014931,              0.0014931,              0.0014931
                    131,                0.62582,                0.46221,                 0.5724,                   1.04,                0.94171,                   0.02,                0.02126,                 0.0177,                0.94171,                   0.02,                0.02522,                0.01266,                    nan,                0.28207,                    nan,                    nan,              0.0014892,              0.0014892,              0.0014892
                    132,                0.65847,                0.51318,                 0.6031,                 1.0717,                0.95204,                   0.02,                0.02193,                0.01974,                0.95204,                   0.02,                0.02212,                0.01318,                    nan,                0.36342,                    nan,                    nan,              0.0014852,              0.0014852,              0.0014852
                    133,                0.62912,                0.50239,                0.60013,                 1.0528,                0.34907,                   0.03,                0.02251,                0.02044,                0.45851,                   0.04,                0.03786,                0.01603,                    nan,                0.25843,                    nan,                    nan,              0.0014812,              0.0014812,              0.0014812
                    134,                0.63721,                0.49309,                0.55514,                 1.0498,                0.01465,                   0.04,                0.01686,                0.01426,                0.01832,                   0.05,                0.01882,                0.00795,                    nan,                 0.4227,                    nan,                    nan,              0.0014773,              0.0014773,              0.0014773
                    135,                0.63208,                0.45894,                0.57931,                 1.0359,                0.35944,                   0.03,                0.03362,                0.02932,                0.35944,                   0.03,                0.03371,                0.01249,                    nan,                0.34876,                    nan,                    nan,              0.0014733,              0.0014733,              0.0014733
                    136,                0.63553,                0.47349,                0.58143,                 1.0444,                0.29668,                   0.02,                0.01562,                0.01319,                0.29668,                   0.02,                0.01928,                0.00825,                    nan,                0.27748,                    nan,                    nan,              0.0014694,              0.0014694,              0.0014694
                    137,                0.60453,                0.48538,                0.59962,                 1.0226,                0.57831,                   0.03,                 0.0373,                0.02681,                0.57831,                   0.03,                0.04278,                0.01473,                    nan,                 0.4085,                    nan,                    nan,              0.0014654,              0.0014654,              0.0014654
                    138,                0.60165,                0.48621,                0.57135,                 1.0144,                0.64505,                   0.03,                0.03497,                0.02823,                0.64505,                   0.03,                0.03514,                0.01351,                    nan,                0.27101,                    nan,                    nan,              0.0014614,              0.0014614,              0.0014614
                    139,                0.60391,                 0.4889,                0.56111,                 1.0131,                 0.5483,                   0.03,                0.03242,                 0.0254,                 0.5483,                   0.03,                0.03236,                0.01485,                    nan,                 0.3821,                    nan,                    nan,              0.0014575,              0.0014575,              0.0014575
                    140,                 0.6004,                0.46145,                0.56069,                 1.0127,                0.94847,                   0.02,                0.01959,                0.01779,                0.94847,                   0.02,                0.02085,                0.00644,                    nan,                0.52321,                    nan,                    nan,              0.0014535,              0.0014535,              0.0014535
                    141,                0.55102,                0.43742,                0.51637,                0.99618,                0.96382,                   0.02,                0.02084,                0.01948,                0.34651,                   0.02,                0.02418,                0.01212,                    nan,                0.28454,                    nan,                    nan,              0.0014496,              0.0014496,              0.0014496
                    142,                0.61597,                0.50865,                0.55807,                 1.0363,                0.53997,                   0.03,                0.03027,                0.02582,                0.55823,                   0.03,                0.02966,                0.01157,                    nan,                0.39305,                    nan,                    nan,              0.0014456,              0.0014456,              0.0014456
                    143,                0.59658,                0.47273,                0.58432,                 1.0104,                0.35151,                   0.02,                0.02223,                0.01863,                0.96921,                   0.02,                0.01936,                0.00747,                    nan,                0.63866,                    nan,                    nan,              0.0014416,              0.0014416,              0.0014416
                    144,                 0.6044,                0.46413,                0.56245,                 1.0342,                 0.4163,                   0.02,                0.02777,                 0.0222,                0.02991,                   0.07,                0.03858,                0.01442,                    nan,                    0.3,                    nan,                    nan,              0.0014377,              0.0014377,              0.0014377
                    145,                 0.5847,                 0.4472,                0.53969,                 1.0277,                0.92283,                   0.03,                0.03269,                0.02894,                0.97162,                   0.02,                0.01863,                0.01136,                    nan,                0.54433,                    nan,                    nan,              0.0014337,              0.0014337,              0.0014337
                    146,                0.62126,                0.49776,                0.57967,                 1.0307,                 0.1852,                   0.03,                0.02321,                0.01959,                0.97361,                   0.02,                0.01967,                0.01123,                    nan,                0.55343,                    nan,                    nan,              0.0014298,              0.0014298,              0.0014298
                    147,                0.61268,                 0.5112,                0.56696,                 1.0171,                0.86779,                   0.03,                0.03203,                0.02883,                0.86779,                   0.03,                0.03515,                0.01363,                    nan,                0.39537,                    nan,                    nan,              0.0014258,              0.0014258,              0.0014258
                    148,                0.61106,                0.47326,                0.57422,                 1.0226,                0.30904,                   0.03,                0.02552,                0.02133,                0.30904,                   0.03,                0.03265,                0.01398,                    nan,                0.28769,                    nan,                    nan,              0.0014218,              0.0014218,              0.0014218
                    149,                0.54459,                0.45325,                0.50902,                0.99005,                0.37567,                   0.03,                0.02759,                0.02184,                0.28205,                   0.03,                0.03444,                 0.0125,                    nan,                0.26391,                    nan,                    nan,              0.0014179,              0.0014179,              0.0014179
                    150,                0.56007,                0.49109,                0.50585,                0.98485,                0.95881,                   0.03,                0.03628,                 0.0296,                0.28102,                   0.04,                0.04684,                  0.014,                    nan,                0.28256,                    nan,                    nan,              0.0014139,              0.0014139,              0.0014139
                    151,                0.57554,                0.46091,                0.51942,                 1.0052,                 0.9429,                   0.03,                0.03422,                0.03107,                0.69973,                   0.04,                0.05295,                0.01552,                    nan,                0.29284,                    nan,                    nan,                0.00141,                0.00141,                0.00141
                    152,                0.58465,                0.45531,                0.54666,                  1.024,                0.96459,                   0.02,                 0.0293,                0.02369,                0.96459,                   0.02,                0.02376,                0.01395,                    nan,                0.52096,                    nan,                    nan,               0.001406,               0.001406,               0.001406
                    153,                 0.5997,                0.51873,                0.60855,                 1.0475,                0.28975,                   0.03,                0.02941,                0.02507,                0.28975,                   0.03,                0.02843,                0.00832,                    nan,                  0.496,                    nan,                    nan,               0.001402,               0.001402,               0.001402
                    154,                0.58652,                0.49723,                0.58052,                 1.0156,                 0.3937,                   0.03,                0.02752,                0.02324,                 0.3937,                   0.03,                0.03845,                0.01595,                    nan,                0.23519,                    nan,                    nan,              0.0013981,              0.0013981,              0.0013981
                    155,                0.58103,                0.48786,                0.58635,                 1.0063,                0.43785,                   0.03,                0.02557,                 0.0228,                0.48089,                   0.04,                0.03219,                0.01153,                    nan,                0.46414,                    nan,                    nan,              0.0013941,              0.0013941,              0.0013941
                    156,                0.59301,                0.48121,                0.56505,                 1.0043,                 0.5414,                   0.04,                0.03561,                0.02822,                 0.5823,                   0.03,                0.03144,                0.01089,                    nan,                0.34217,                    nan,                    nan,              0.0013902,              0.0013902,              0.0013902
                    157,                0.53013,                0.42815,                0.51501,                0.96724,                0.88061,                   0.03,                0.03105,                0.02716,                0.88061,                   0.03,                0.03135,                0.00905,                    nan,                0.39556,                    nan,                    nan,              0.0013862,              0.0013862,              0.0013862
                    158,                0.59966,                0.46773,                0.57085,                 1.0154,                0.21011,                   0.02,                  0.022,                 0.0202,                0.21067,                0.02423,                0.02758,                0.01213,                    nan,                0.39713,                    nan,                    nan,              0.0013822,              0.0013822,              0.0013822
                    159,                0.55593,                0.51483,                0.52997,                 1.0135,                  0.178,                   0.02,                0.01962,                0.01749,                0.16679,                   0.02,                0.02464,                0.01189,                    nan,                0.43155,                    nan,                    nan,              0.0013783,              0.0013783,              0.0013783
                    160,                0.56559,                0.46058,                0.54284,                 1.0043,                0.63673,                   0.03,                0.03826,                0.02881,                0.71549,                   0.03,                0.03769,                0.01548,                    nan,                0.28146,                    nan,                    nan,              0.0013743,              0.0013743,              0.0013743
                    161,                0.56824,                0.46112,                0.52133,                0.98197,                0.49124,                   0.03,                 0.0279,                0.02429,                0.22218,                   0.04,                0.03851,                0.01153,                    nan,                0.46611,                    nan,                    nan,              0.0013704,              0.0013704,              0.0013704
                    162,                0.54566,                0.45152,                0.53903,                0.99258,                      1,                0.02983,                0.03998,                0.03108,                0.55646,                   0.04,                0.06299,                0.01951,                    nan,                0.28045,                    nan,                    nan,              0.0013664,              0.0013664,              0.0013664
                    163,                0.57899,                0.45478,                0.52851,                 1.0149,                   0.94,                   0.03,                0.03586,                0.02736,                 0.4633,                   0.04,                0.04781,                0.01576,                    nan,                0.32864,                    nan,                    nan,              0.0013624,              0.0013624,              0.0013624
                    164,                0.57927,                0.54202,                0.54421,                0.99422,                0.35488,                0.02775,                0.03252,                0.02579,                0.08641,                   0.07,                0.05853,                0.02046,                    nan,                0.27483,                    nan,                    nan,              0.0013585,              0.0013585,              0.0013585
                    165,                0.58309,                0.45016,                0.55134,                 1.0083,                0.56547,                   0.03,                0.03417,                0.02686,                0.39459,                   0.03,                0.04489,                0.01219,                    nan,                0.45165,                    nan,                    nan,              0.0013545,              0.0013545,              0.0013545
                    166,                0.55205,                 0.4405,                0.50499,                 1.0016,                0.31569,                   0.03,                0.03279,                0.02831,                0.30831,                   0.03,                0.03327,                0.01377,                    nan,                0.44064,                    nan,                    nan,              0.0013506,              0.0013506,              0.0013506
                    167,                0.57986,                0.47851,                0.54731,                 1.0134,                0.88784,                   0.03,                0.03561,                0.03133,                0.31476,                0.03694,                0.03761,                0.01739,                    nan,                0.35635,                    nan,                    nan,              0.0013466,              0.0013466,              0.0013466
                    168,                0.56793,                0.44471,                0.49932,                0.99666,                0.96246,                   0.03,                0.03771,                0.03399,                0.96246,                   0.03,                0.03666,                0.01502,                    nan,                0.46166,                    nan,                    nan,              0.0013426,              0.0013426,              0.0013426
                    169,                0.55272,                0.54507,                0.54939,                 0.9902,                0.91627,                   0.03,                0.03192,                0.02969,                0.91627,                   0.03,                0.03383,                0.01664,                    nan,                0.34907,                    nan,                    nan,              0.0013387,              0.0013387,              0.0013387
                    170,                0.55208,                0.47459,                0.55344,                0.99788,                0.48791,                   0.03,                0.03093,                0.02796,                0.48791,                   0.03,                0.03353,                0.01036,                    nan,                0.43792,                    nan,                    nan,              0.0013347,              0.0013347,              0.0013347
                    171,                0.54481,                0.49321,                0.54578,                0.99364,                0.02857,                   0.06,                0.03288,                0.02565,                 0.0381,                   0.08,                0.03994,                0.01458,                    nan,                0.33564,                    nan,                    nan,              0.0013308,              0.0013308,              0.0013308
                    172,                0.52377,                0.46471,                0.50513,                0.98505,                0.95274,                   0.02,                0.02563,                0.02429,                0.95274,                   0.02,                0.02563,                0.01494,                    nan,                0.40756,                    nan,                    nan,              0.0013268,              0.0013268,              0.0013268
                    173,                0.57102,                0.54519,                0.55123,                 1.0072,                0.91083,                   0.03,                0.03038,                0.02677,                0.97354,                   0.02,                0.02225,                0.01006,                    nan,                0.33625,                    nan,                    nan,              0.0013228,              0.0013228,              0.0013228
                    174,                0.53691,                0.45174,                0.52228,                0.99622,                0.74114,                   0.03,                0.03108,                 0.0264,                0.74114,                   0.03,                0.03074,                0.01054,                    nan,                 0.4144,                    nan,                    nan,              0.0013189,              0.0013189,              0.0013189
                    175,                0.60651,                0.52083,                0.58944,                 1.0469,                0.59041,                   0.03,                0.02682,                 0.0231,                0.59041,                   0.03,                0.02515,                0.00956,                    nan,                0.32688,                    nan,                    nan,              0.0013149,              0.0013149,              0.0013149
                    176,                0.52204,                0.42861,                0.50304,                0.97697,                0.47296,                   0.03,                0.03454,                0.02484,                0.47296,                   0.03,                0.03298,                0.01226,                    nan,                  0.467,                    nan,                    nan,               0.001311,               0.001311,               0.001311
                    177,                0.54046,                0.46739,                0.47773,                0.99046,                0.66448,                   0.02,                0.01929,                0.01542,                0.66448,                   0.02,                0.02031,                0.00959,                    nan,                0.41075,                    nan,                    nan,               0.001307,               0.001307,               0.001307
                    178,                0.57316,                0.45118,                0.49947,                 1.0027,                      1,                0.02996,                0.03588,                0.03112,                      1,                0.02996,                0.04426,                0.01703,                    nan,                0.25614,                    nan,                    nan,               0.001303,               0.001303,               0.001303
                    179,                0.54251,                0.47067,                0.49133,                0.98939,                0.84392,                   0.03,                0.03017,                0.02572,                0.84392,                   0.03,                0.02921,                0.00774,                    nan,                0.52291,                    nan,                    nan,              0.0012991,              0.0012991,              0.0012991
                    180,                0.58244,                0.52438,                0.54094,                 1.0197,                0.87404,                   0.03,                 0.0324,                0.02795,                0.87404,                   0.03,                0.03675,                 0.0138,                    nan,                 0.3946,                    nan,                    nan,              0.0012951,              0.0012951,              0.0012951
                    181,                0.55423,                0.43656,                0.49313,                 1.0083,                0.86655,                   0.03,                0.04202,                0.03462,                0.05263,                   0.08,                0.05488,                0.02064,                    nan,                0.26263,                    nan,                    nan,              0.0012912,              0.0012912,              0.0012912
                    182,                0.54891,                0.44176,                0.51299,                 1.0003,                0.97414,                   0.02,                0.02798,                0.02095,                0.03196,                   0.07,                0.03478,                0.01101,                    nan,                0.31989,                    nan,                    nan,              0.0012872,              0.0012872,              0.0012872
                    183,                 0.5188,                0.44666,                0.51348,                0.96329,                0.69246,                   0.03,                0.03072,                0.02608,                0.70462,                   0.03,                0.03014,                 0.0128,                    nan,                0.49076,                    nan,                    nan,              0.0012832,              0.0012832,              0.0012832
                    184,                0.57448,                0.44333,                0.52313,                 1.0119,                0.25311,                   0.02,                0.02967,                0.02722,                0.24736,                   0.02,                0.03347,                0.01575,                    nan,                0.34175,                    nan,                    nan,              0.0012793,              0.0012793,              0.0012793
                    185,                0.57808,                 0.4797,                0.52882,                 1.0125,                0.39093,                   0.03,                0.03366,                0.02832,                0.39093,                   0.03,                0.03405,                0.01711,                    nan,                0.25384,                    nan,                    nan,              0.0012753,              0.0012753,              0.0012753
                    186,                0.53439,                0.43258,                0.52247,                0.99573,                0.56283,                   0.04,                0.04495,                0.03648,                0.86795,                   0.03,                0.04295,                0.02058,                    nan,                0.25629,                    nan,                    nan,              0.0012714,              0.0012714,              0.0012714
                    187,                0.51346,                0.43594,                0.50932,                0.97871,                0.90095,                   0.03,                0.03123,                0.02512,                0.90095,                   0.03,                0.03684,                0.01156,                    nan,                0.28528,                    nan,                    nan,              0.0012674,              0.0012674,              0.0012674
                    188,                0.59033,                0.48079,                0.54254,                 1.0138,                0.95564,                   0.02,                0.01588,                0.01438,                0.95564,                   0.02,                 0.0156,                0.01074,                    nan,                0.40453,                    nan,                    nan,              0.0012634,              0.0012634,              0.0012634
                    189,                0.56549,                0.43861,                  0.525,                0.99366,                0.11175,                   0.02,                0.02396,                0.02072,                0.96934,                   0.02,                0.02642,                0.01335,                    nan,                0.38949,                    nan,                    nan,              0.0012595,              0.0012595,              0.0012595
                    190,                0.54918,                0.40736,                0.52356,                0.99524,                0.21288,                   0.03,                0.03541,                0.02575,                0.12093,                   0.03,                0.04272,                0.01581,                    nan,                0.35078,                    nan,                    nan,              0.0012555,              0.0012555,              0.0012555
                    191,                0.50835,                0.40971,                0.47746,                0.98922,                0.28187,                   0.03,                0.04831,                0.03305,                0.28187,                   0.03,                0.04857,                0.01727,                    nan,                0.27979,                    nan,                    nan,              0.0012516,              0.0012516,              0.0012516
                    192,                0.52645,                0.44458,                 0.5243,                0.99307,                      1,                   0.03,                 0.0435,                0.03486,                0.05442,                   0.08,                0.05505,                 0.0204,                    nan,                0.28035,                    nan,                    nan,              0.0012476,              0.0012476,              0.0012476
                    193,                0.51821,                0.42923,                0.48721,                0.98803,                0.66888,                   0.02,                  0.022,                0.01982,                      1,                0.02996,                0.04224,                0.01188,                    nan,                0.35817,                    nan,                    nan,              0.0012436,              0.0012436,              0.0012436
                    194,                 0.5238,                0.36114,                0.49078,                0.99358,                0.45698,                   0.02,                0.03124,                0.02445,                0.45698,                   0.02,                0.03346,                0.01346,                    nan,                 0.3445,                    nan,                    nan,              0.0012397,              0.0012397,              0.0012397
                    195,                 0.5639,                0.51775,                0.51878,                  1.001,                0.41531,                0.02861,                0.03496,                0.02547,                0.38363,                0.02528,                0.03299,                0.01146,                    nan,                0.28099,                    nan,                    nan,              0.0012357,              0.0012357,              0.0012357
                    196,                0.54619,                0.40655,                 0.4925,                0.98745,                0.27837,                   0.02,                0.02778,                0.02082,                0.28524,                   0.02,                0.02702,                0.01132,                    nan,                0.49166,                    nan,                    nan,              0.0012318,              0.0012318,              0.0012318
                    197,                0.54078,                0.42892,                0.47675,                0.98623,                0.96374,                   0.02,                0.02284,                0.02035,                0.59905,                   0.03,                0.03253,                0.01251,                    nan,                 0.4659,                    nan,                    nan,              0.0012278,              0.0012278,              0.0012278
                    198,                0.49988,                0.48348,                0.47052,                 0.9646,                0.46218,                   0.02,                0.01889,                0.01729,                0.46218,                   0.02,                0.01964,                 0.0095,                    nan,                0.44819,                    nan,                    nan,              0.0012238,              0.0012238,              0.0012238
                    199,                0.51901,                0.47459,                 0.4944,                0.98924,                0.94131,                   0.03,                0.02695,                0.02286,                0.94131,                   0.03,                0.02666,                 0.0082,                    nan,                0.52253,                    nan,                    nan,              0.0012199,              0.0012199,              0.0012199
                    200,                0.54084,                0.50211,                0.52342,                0.98223,                0.48002,                   0.03,                0.02826,                0.02434,                0.38676,                   0.03,                 0.0335,                0.01275,                    nan,                0.23339,                    nan,                    nan,              0.0012159,              0.0012159,              0.0012159
                    201,                0.54566,                0.42657,                0.54478,                0.98884,                0.25196,                   0.02,                0.02133,                0.01917,                0.25196,                   0.02,                0.02062,                0.01102,                    nan,                0.38514,                    nan,                    nan,               0.001212,               0.001212,               0.001212
                    202,                0.51076,                0.46058,                0.50188,                0.97377,                0.53903,                   0.03,                0.04851,                0.03374,                0.54603,                   0.03,                0.04745,                0.01632,                    nan,                0.29243,                    nan,                    nan,               0.001208,               0.001208,               0.001208
                    203,                0.56004,                0.44066,                0.49049,                 1.0075,                0.88856,                   0.03,                0.04093,                0.03399,                0.55334,                0.03747,                0.04647,                0.01538,                    nan,                0.34957,                    nan,                    nan,               0.001204,               0.001204,               0.001204
                    204,                0.52501,                0.46687,                0.49825,                 1.0037,                0.33625,                   0.02,                0.02104,                  0.018,                0.34349,                   0.02,                0.01936,                0.00918,                    nan,                0.40173,                    nan,                    nan,              0.0012001,              0.0012001,              0.0012001
                    205,                0.51212,                0.41923,                0.46171,                0.97333,                0.28337,                   0.02,                0.02203,                0.01754,                0.28337,                   0.02,                0.02025,                0.00908,                    nan,                0.46105,                    nan,                    nan,              0.0011961,              0.0011961,              0.0011961
                    206,                0.51835,                0.44469,                   0.51,                0.98292,                0.54563,                   0.03,                0.02822,                 0.0247,                0.54563,                   0.03,                0.02984,                0.01457,                    nan,                0.23458,                    nan,                    nan,              0.0011922,              0.0011922,              0.0011922
                    207,                0.53698,                0.45754,                0.48451,                  0.984,                0.50502,                   0.03,                0.04033,                0.02901,                0.50502,                   0.03,                0.04078,                0.01741,                    nan,                0.27008,                    nan,                    nan,              0.0011882,              0.0011882,              0.0011882
                    208,                0.52128,                0.44177,                0.48615,                0.98273,                0.59317,                   0.03,                0.03661,                0.02811,                0.43577,                   0.03,                0.04977,                0.01577,                    nan,                0.35954,                    nan,                    nan,              0.0011842,              0.0011842,              0.0011842
                    209,                0.57192,                 0.4496,                0.52798,                 1.0011,                 0.1912,                   0.04,                0.03218,                0.02511,                0.77335,                   0.03,                0.03395,                0.01144,                    nan,                0.34599,                    nan,                    nan,              0.0011803,              0.0011803,              0.0011803
                    210,                0.58217,                0.51267,                0.53511,                 1.0054,                0.26507,                   0.04,                0.02686,                0.02143,                0.19881,                   0.03,                0.02928,                0.01304,                    nan,                0.43024,                    nan,                    nan,              0.0011763,              0.0011763,              0.0011763
                    211,                0.55599,                0.42837,                0.51952,                0.99627,                0.89448,                   0.03,                  0.038,                0.03347,                0.19199,                   0.05,                0.05512,                 0.0205,                    nan,                0.27172,                    nan,                    nan,              0.0011724,              0.0011724,              0.0011724
                    212,                0.50309,                0.39656,                0.51281,                0.97227,                0.60909,                   0.03,                0.03803,                0.02961,                0.60909,                   0.03,                0.03719,                0.01444,                    nan,                0.43398,                    nan,                    nan,              0.0011684,              0.0011684,              0.0011684
