                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.34247,                0.39843,                0.31873,                 0.8382,                0.99164,                0.98701,                0.99353,                0.96827,                0.99209,                0.98358,                0.99342,                0.85264,                    nan,                0.37823,                    nan,                    nan,              0.0089506,              0.0089506,              0.0089506
                    109,                0.34535,                0.40413,                0.32171,                0.83811,                0.99376,                0.98467,                0.99284,                0.96759,                0.99318,                0.98426,                0.99358,                 0.8532,                    nan,                0.37391,                    nan,                    nan,              0.0089407,              0.0089407,              0.0089407
                    110,                0.34148,                0.39762,                0.32182,                0.83779,                0.99174,                 0.9876,                0.99353,                0.96737,                0.99038,                0.98446,                0.99308,                0.85391,                    nan,                0.37081,                    nan,                    nan,              0.0089308,              0.0089308,              0.0089308
                    111,                0.34263,                0.39374,                0.31823,                 0.8362,                0.99367,                0.98823,                0.99375,                 0.9682,                 0.9916,                0.98667,                0.99369,                0.85479,                    nan,                0.36948,                    nan,                    nan,              0.0089209,              0.0089209,              0.0089209
                    112,                0.34271,                0.38968,                0.31963,                0.83752,                0.99314,                0.98786,                 0.9937,                0.96882,                0.99177,                  0.986,                0.99359,                0.85515,                    nan,                0.37633,                    nan,                    nan,               0.008911,               0.008911,               0.008911
                    113,                0.33873,                0.39084,                0.31657,                0.83765,                0.99209,                0.98764,                0.99364,                0.96876,                 0.9903,                0.98586,                0.99364,                0.85242,                    nan,                0.37853,                    nan,                    nan,              0.0089011,              0.0089011,              0.0089011
                    114,                0.34245,                0.39521,                 0.3185,                0.83791,                0.99343,                0.98934,                 0.9937,                0.96958,                0.99114,                0.98705,                0.99331,                0.85489,                    nan,                 0.3817,                    nan,                    nan,              0.0088912,              0.0088912,              0.0088912
                    115,                0.33627,                 0.3933,                0.31278,                0.83575,                0.99491,                0.98744,                0.99382,                 0.9696,                0.99332,                0.98522,                0.99357,                 0.8571,                    nan,                0.37771,                    nan,                    nan,              0.0088813,              0.0088813,              0.0088813
                    116,                0.33762,                 0.3896,                0.31139,                0.83645,                0.99317,                0.98871,                0.99382,                0.96971,                0.99263,                0.98604,                 0.9937,                0.85728,                    nan,                0.37564,                    nan,                    nan,              0.0088714,              0.0088714,              0.0088714
                    117,                0.34029,                0.39716,                0.31611,                0.83555,                0.99479,                 0.9847,                0.99377,                 0.9687,                0.99326,                0.98318,                0.99352,                0.85629,                    nan,                0.37795,                    nan,                    nan,              0.0088615,              0.0088615,              0.0088615
                    118,                0.34093,                0.39254,                0.31954,                0.83812,                0.99588,                0.98848,                0.99377,                0.96927,                0.99474,                0.98618,                0.99368,                0.85673,                    nan,                0.37726,                    nan,                    nan,              0.0088516,              0.0088516,              0.0088516
                    119,                0.34118,                0.39391,                0.31682,                0.83629,                0.99638,                0.98836,                0.99386,                0.96955,                0.99613,                0.98586,                0.99383,                0.85543,                    nan,                0.37705,                    nan,                    nan,              0.0088417,              0.0088417,              0.0088417
                    120,                 0.3397,                0.39529,                0.31491,                0.83695,                0.99455,                0.98901,                 0.9939,                0.97025,                0.99386,                0.98618,                0.99379,                0.85969,                    nan,                0.37405,                    nan,                    nan,              0.0088318,              0.0088318,              0.0088318
                    121,                0.33896,                0.39536,                0.31191,                0.83479,                0.99513,                0.98892,                0.99378,                0.96995,                0.99494,                0.98694,                0.99383,                0.85921,                    nan,                0.37482,                    nan,                    nan,              0.0088219,              0.0088219,              0.0088219
                    122,                0.33859,                 0.4003,                0.32429,                0.83608,                 0.9953,                  0.988,                0.99368,                 0.9702,                0.99435,                 0.9864,                0.99368,                0.85679,                    nan,                0.37712,                    nan,                    nan,               0.008812,               0.008812,               0.008812
                    123,                0.33582,                0.39015,                0.31587,                0.83436,                0.99434,                0.98797,                0.99377,                0.97078,                0.99264,                0.98612,                0.99368,                0.85702,                    nan,                 0.3767,                    nan,                    nan,              0.0088021,              0.0088021,              0.0088021
                    124,                0.32989,                0.38491,                0.30559,                0.83381,                0.99538,                0.98758,                0.99369,                0.97095,                0.99469,                0.98567,                0.99363,                0.85723,                    nan,                0.37843,                    nan,                    nan,              0.0087922,              0.0087922,              0.0087922
                    125,                0.33593,                0.38844,                0.31083,                0.83535,                0.99308,                0.98935,                 0.9937,                0.97044,                0.99245,                0.98675,                0.99374,                0.85668,                    nan,                0.37261,                    nan,                    nan,              0.0087823,              0.0087823,              0.0087823
                    126,                0.33498,                0.39141,                0.31066,                0.83481,                 0.9941,                0.98875,                0.99384,                0.97044,                0.99203,                  0.987,                0.99341,                0.85787,                    nan,                0.36993,                    nan,                    nan,              0.0087724,              0.0087724,              0.0087724
                    127,                0.33697,                0.39756,                0.31177,                0.83629,                0.99339,                0.98923,                0.99385,                0.97028,                0.99136,                0.98568,                0.99304,                0.85765,                    nan,                0.36903,                    nan,                    nan,              0.0087625,              0.0087625,              0.0087625
                    128,                0.33285,                0.39226,                0.30932,                0.83458,                0.99312,                0.98953,                0.99386,                0.97153,                 0.9914,                0.98767,                 0.9937,                0.86021,                    nan,                0.36681,                    nan,                    nan,              0.0087526,              0.0087526,              0.0087526
                    129,                0.33423,                0.39319,                 0.3086,                0.83521,                0.99426,                0.98913,                0.99385,                0.97075,                0.99312,                0.98644,                0.99374,                0.85893,                    nan,                 0.3675,                    nan,                    nan,              0.0087427,              0.0087427,              0.0087427
                    130,                0.33382,                0.38987,                0.30733,                0.83559,                0.99455,                0.98755,                0.99368,                0.97016,                0.99174,                0.98629,                0.99352,                 0.8577,                    nan,                 0.3718,                    nan,                    nan,              0.0087328,              0.0087328,              0.0087328
                    131,                0.33017,                0.38666,                0.30931,                0.83127,                0.99268,                0.98959,                 0.9937,                0.97077,                 0.9909,                0.98783,                0.99344,                0.85783,                    nan,                0.37309,                    nan,                    nan,              0.0087229,              0.0087229,              0.0087229
                    132,                0.33121,                0.38208,                0.30644,                0.83294,                0.99611,                0.98953,                0.99326,                0.97092,                 0.9948,                0.98789,                0.99323,                0.85827,                    nan,                0.37564,                    nan,                    nan,               0.008713,               0.008713,               0.008713
                    133,                0.33312,                0.38811,                0.30707,                0.83623,                0.99626,                0.98943,                0.99305,                0.97041,                0.99445,                0.98681,                0.99265,                0.85825,                    nan,                0.37432,                    nan,                    nan,              0.0087031,              0.0087031,              0.0087031
                    134,                0.33444,                0.38832,                0.30927,                0.83361,                0.99477,                0.98818,                0.99324,                0.97187,                0.99236,                0.98794,                0.99312,                0.85816,                    nan,                0.37318,                    nan,                    nan,              0.0086932,              0.0086932,              0.0086932
                    135,                0.33127,                0.39135,                0.30841,                0.83494,                0.99473,                0.98851,                 0.9936,                0.97153,                 0.9931,                0.98705,                0.99351,                0.85792,                    nan,                0.37066,                    nan,                    nan,              0.0086833,              0.0086833,              0.0086833
                    136,                0.33257,                 0.3868,                0.30658,                 0.8349,                0.99515,                 0.9892,                0.99366,                0.97109,                0.99316,                0.98817,                0.99341,                0.85861,                    nan,                0.36949,                    nan,                    nan,              0.0086734,              0.0086734,              0.0086734
                    137,                0.33216,                0.39001,                0.30352,                0.83483,                0.99667,                0.98816,                 0.9938,                 0.9712,                 0.9954,                0.98689,                0.99384,                0.85657,                    nan,                0.36892,                    nan,                    nan,              0.0086635,              0.0086635,              0.0086635
                    138,                0.33291,                0.39254,                0.30757,                0.83235,                0.99612,                0.98888,                0.99366,                0.97128,                 0.9949,                0.98751,                0.99362,                0.85758,                    nan,                0.36782,                    nan,                    nan,              0.0086536,              0.0086536,              0.0086536
                    139,                0.32934,                0.38847,                0.30495,                0.83412,                0.99408,                0.98854,                0.99367,                0.97113,                0.99324,                0.98657,                0.99359,                 0.8568,                    nan,                0.36798,                    nan,                    nan,              0.0086437,              0.0086437,              0.0086437
                    140,                0.33062,                0.39418,                0.30926,                0.83389,                0.99477,                0.98686,                0.99352,                0.97166,                0.99401,                0.98554,                0.99338,                0.85831,                    nan,                0.36753,                    nan,                    nan,              0.0086338,              0.0086338,              0.0086338
                    141,                0.33083,                0.38411,                0.30721,                0.83463,                0.99474,                 0.9873,                0.99364,                0.97147,                0.99365,                0.98635,                0.99368,                0.85919,                    nan,                0.36777,                    nan,                    nan,              0.0086239,              0.0086239,              0.0086239
                    142,                0.33344,                0.39315,                0.30548,                0.83483,                 0.9971,                0.98594,                 0.9936,                0.97206,                0.99583,                0.98467,                 0.9935,                0.85953,                    nan,                0.36723,                    nan,                    nan,               0.008614,               0.008614,               0.008614
                    143,                 0.3321,                0.38726,                0.30247,                0.83643,                0.99564,                0.98816,                0.99374,                0.97233,                0.99456,                0.98672,                0.99345,                0.85919,                    nan,                 0.3671,                    nan,                    nan,              0.0086041,              0.0086041,              0.0086041
                    144,                0.32797,                0.38843,                0.30388,                0.83381,                0.99555,                0.98818,                0.99349,                0.97247,                0.99496,                0.98739,                0.99351,                0.85854,                    nan,                0.36894,                    nan,                    nan,              0.0085942,              0.0085942,              0.0085942
                    145,                0.33108,                0.38517,                0.30408,                0.83465,                0.99629,                0.98835,                0.99362,                0.97265,                  0.995,                 0.9871,                 0.9935,                0.86023,                    nan,                 0.3692,                    nan,                    nan,              0.0085843,              0.0085843,              0.0085843
                    146,                0.32772,                0.38463,                0.30187,                0.83374,                0.99692,                0.98826,                 0.9937,                 0.9726,                 0.9954,                0.98675,                0.99357,                0.85961,                    nan,                0.37044,                    nan,                    nan,              0.0085744,              0.0085744,              0.0085744
                    147,                0.33121,                0.39019,                0.30972,                0.83399,                0.99671,                0.98728,                0.99377,                0.97267,                0.99494,                0.98551,                0.99307,                0.85852,                    nan,                0.37219,                    nan,                    nan,              0.0085645,              0.0085645,              0.0085645
                    148,                0.33045,                0.38782,                0.30589,                0.83352,                0.99576,                0.98854,                0.99381,                0.97294,                0.99387,                0.98635,                0.99325,                0.85904,                    nan,                0.37164,                    nan,                    nan,              0.0085546,              0.0085546,              0.0085546
                    149,                0.33183,                0.38503,                0.30452,                0.83342,                 0.9956,                0.98978,                0.99391,                0.97316,                 0.9945,                0.98809,                0.99389,                0.85879,                    nan,                0.37234,                    nan,                    nan,              0.0085447,              0.0085447,              0.0085447
                    150,                0.32619,                0.38723,                0.30186,                0.83357,                0.99637,                0.99005,                0.99402,                0.97314,                0.99473,                0.98766,                0.99363,                0.85873,                    nan,                0.37241,                    nan,                    nan,              0.0085348,              0.0085348,              0.0085348
                    151,                0.32935,                0.38763,                0.30419,                0.83526,                0.99763,                0.98772,                0.99396,                0.97347,                0.99573,                0.98597,                 0.9935,                0.85977,                    nan,                 0.3724,                    nan,                    nan,              0.0085249,              0.0085249,              0.0085249
                    152,                0.33024,                0.38499,                0.30389,                  0.833,                0.99501,                0.98964,                0.99392,                0.97285,                0.99563,                0.98571,                0.99383,                0.86089,                    nan,                0.37185,                    nan,                    nan,               0.008515,               0.008515,               0.008515
                    153,                0.32713,                0.38342,                0.30432,                0.83373,                0.99643,                0.98742,                0.99388,                0.97325,                0.99528,                0.98557,                0.99381,                0.86056,                    nan,                 0.3695,                    nan,                    nan,              0.0085051,              0.0085051,              0.0085051
                    154,                0.32729,                0.38313,                0.29965,                0.83307,                0.99733,                 0.9882,                 0.9939,                0.97302,                0.99506,                0.98595,                 0.9938,                0.85991,                    nan,                0.37063,                    nan,                    nan,              0.0084952,              0.0084952,              0.0084952
                    155,                0.32372,                0.37933,                0.30068,                0.83169,                0.99797,                0.98795,                0.99388,                0.97298,                 0.9962,                 0.9862,                 0.9938,                0.86031,                    nan,                0.37112,                    nan,                    nan,              0.0084853,              0.0084853,              0.0084853
                    156,                 0.3265,                0.38402,                0.30475,                0.83374,                0.99701,                 0.9892,                0.99388,                0.97273,                0.99518,                0.98724,                0.99382,                0.86146,                    nan,                 0.3706,                    nan,                    nan,              0.0084754,              0.0084754,              0.0084754
                    157,                0.32628,                0.38001,                0.30031,                0.83337,                0.99646,                0.98997,                0.99396,                 0.9729,                0.99516,                0.98754,                0.99389,                0.86086,                    nan,                0.37121,                    nan,                    nan,              0.0084655,              0.0084655,              0.0084655
                    158,                0.32481,                 0.3819,                0.29873,                0.83257,                0.99786,                 0.9882,                0.99392,                0.97296,                0.99632,                0.98634,                0.99386,                0.86077,                    nan,                0.37136,                    nan,                    nan,              0.0084556,              0.0084556,              0.0084556
                    159,                  0.329,                0.39326,                0.30023,                0.83265,                0.99662,                0.98942,                0.99393,                0.97301,                 0.9964,                0.98605,                0.99385,                0.86104,                    nan,                0.37107,                    nan,                    nan,              0.0084457,              0.0084457,              0.0084457
                    160,                0.32412,                0.38341,                0.29978,                0.83343,                0.99676,                0.98928,                0.99395,                0.97319,                0.99652,                0.98594,                0.99387,                 0.8604,                    nan,                0.36972,                    nan,                    nan,              0.0084358,              0.0084358,              0.0084358
                    161,                0.32938,                0.39325,                0.30415,                0.83523,                0.99734,                0.98931,                0.99399,                0.97347,                0.99585,                0.98774,                0.99391,                0.86048,                    nan,                 0.3686,                    nan,                    nan,              0.0084259,              0.0084259,              0.0084259
                    162,                0.32522,                0.38624,                0.30132,                 0.8323,                 0.9983,                0.98808,                0.99394,                0.97379,                0.99652,                0.98631,                0.99357,                 0.8611,                    nan,                 0.3689,                    nan,                    nan,               0.008416,               0.008416,               0.008416
                    163,                0.32236,                0.37726,                0.29447,                0.83263,                 0.9971,                0.98986,                0.99395,                0.97363,                0.99494,                 0.9877,                0.99363,                0.86131,                    nan,                  0.369,                    nan,                    nan,              0.0084061,              0.0084061,              0.0084061
                    164,                0.32239,                0.37857,                0.29596,                0.83362,                0.99728,                0.98933,                0.99398,                0.97355,                0.99532,                0.98737,                 0.9937,                0.86159,                    nan,                0.36791,                    nan,                    nan,              0.0083962,              0.0083962,              0.0083962
                    165,                0.32438,                0.38716,                0.29783,                0.83356,                0.99682,                 0.9905,                0.99397,                0.97412,                0.99504,                0.98872,                0.99373,                0.86155,                    nan,                0.36798,                    nan,                    nan,              0.0083863,              0.0083863,              0.0083863
                    166,                0.32277,                0.38377,                0.29614,                0.83151,                0.99729,                0.98998,                  0.994,                0.97452,                0.99515,                0.98807,                0.99367,                0.86199,                    nan,                0.36792,                    nan,                    nan,              0.0083764,              0.0083764,              0.0083764
                    167,                0.32127,                0.38112,                0.29384,                0.83053,                0.99768,                0.98998,                0.99403,                0.97448,                 0.9967,                0.98848,                0.99399,                0.86271,                    nan,                0.36757,                    nan,                    nan,              0.0083665,              0.0083665,              0.0083665
                    168,                0.32316,                0.38696,                0.30039,                0.83175,                0.99718,                0.99015,                0.99404,                0.97458,                0.99587,                 0.9885,                0.99399,                0.86228,                    nan,                0.36659,                    nan,                    nan,              0.0083566,              0.0083566,              0.0083566
                    169,                0.32593,                 0.3849,                0.29657,                0.83343,                0.99621,                0.99001,                0.99404,                0.97441,                 0.9937,                0.98831,                0.99397,                0.86264,                    nan,                0.36631,                    nan,                    nan,              0.0083467,              0.0083467,              0.0083467
                    170,                0.32374,                0.38542,                0.29656,                0.83089,                0.99493,                0.99053,                0.99404,                 0.9745,                 0.9934,                0.98899,                0.99394,                0.86227,                    nan,                0.36589,                    nan,                    nan,              0.0083368,              0.0083368,              0.0083368
                    171,                0.32463,                0.38455,                 0.2947,                0.83301,                0.99423,                0.99042,                0.99404,                0.97431,                0.99265,                0.98905,                0.99395,                0.86262,                    nan,                0.36601,                    nan,                    nan,              0.0083269,              0.0083269,              0.0083269
                    172,                 0.3221,                0.38059,                0.29639,                0.83216,                0.99576,                0.99023,                0.99405,                0.97398,                0.99365,                0.98853,                0.99397,                0.86279,                    nan,                0.36622,                    nan,                    nan,               0.008317,               0.008317,               0.008317
                    173,                0.32625,                0.38295,                0.29452,                0.83322,                0.99633,                0.99017,                0.99405,                0.97421,                0.99384,                0.98846,                0.99379,                0.86256,                    nan,                0.36645,                    nan,                    nan,              0.0083071,              0.0083071,              0.0083071
                    174,                0.32318,                0.38209,                0.29519,                0.83186,                0.99654,                0.98937,                0.99406,                0.97467,                0.99461,                0.98721,                0.99381,                0.86295,                    nan,                0.36602,                    nan,                    nan,              0.0082972,              0.0082972,              0.0082972
                    175,                0.32299,                0.37633,                0.29413,                0.83214,                0.99646,                0.98954,                0.99405,                0.97469,                0.99562,                0.98746,                0.99403,                 0.8628,                    nan,                0.36487,                    nan,                    nan,              0.0082873,              0.0082873,              0.0082873
                    176,                 0.3208,                0.38468,                0.29241,                0.83294,                0.99613,                0.98916,                0.99408,                0.97438,                0.99459,                0.98762,                0.99402,                0.86355,                    nan,                0.36549,                    nan,                    nan,              0.0082774,              0.0082774,              0.0082774
                    177,                0.31978,                0.38228,                0.29011,                0.83159,                0.99606,                0.98981,                 0.9941,                0.97506,                0.99529,                0.98799,                0.99403,                0.86327,                    nan,                0.36583,                    nan,                    nan,              0.0082675,              0.0082675,              0.0082675
                    178,                 0.3272,                 0.3861,                0.30385,                0.83634,                0.99629,                0.98968,                0.99404,                0.97541,                0.99563,                0.98813,                0.99402,                0.86322,                    nan,                0.36554,                    nan,                    nan,              0.0082576,              0.0082576,              0.0082576
                    179,                0.31936,                0.38012,                0.28945,                0.82974,                0.99586,                0.99015,                0.99403,                0.97542,                0.99438,                0.98855,                0.99392,                0.86278,                    nan,                0.36485,                    nan,                    nan,              0.0082477,              0.0082477,              0.0082477
                    180,                0.31821,                0.37928,                0.28859,                0.83157,                0.99389,                0.99116,                0.99403,                0.97565,                0.99306,                0.98966,                0.99402,                0.86343,                    nan,                0.36407,                    nan,                    nan,              0.0082378,              0.0082378,              0.0082378
                    181,                0.31842,                0.38049,                 0.2929,                0.83073,                0.99457,                0.99102,                0.99403,                0.97587,                0.99333,                0.98994,                0.99393,                0.86334,                    nan,                0.36397,                    nan,                    nan,              0.0082279,              0.0082279,              0.0082279
                    182,                0.31981,                0.37627,                0.29387,                0.83134,                0.99471,                0.99146,                0.99402,                0.97559,                0.99318,                0.99019,                0.99392,                0.86339,                    nan,                0.36374,                    nan,                    nan,               0.008218,               0.008218,               0.008218
                    183,                0.31671,                0.37434,                0.29044,                0.83045,                0.99482,                0.99126,                0.99402,                0.97575,                0.99342,                0.99021,                0.99403,                0.86355,                    nan,                0.36362,                    nan,                    nan,              0.0082081,              0.0082081,              0.0082081
                    184,                0.32128,                0.37937,                0.29138,                0.83285,                0.99535,                 0.9912,                0.99411,                0.97535,                0.99401,                   0.99,                0.99403,                0.86354,                    nan,                0.36308,                    nan,                    nan,              0.0081982,              0.0081982,              0.0081982
                    185,                0.31957,                0.37611,                0.29219,                0.83059,                0.99501,                0.99143,                0.99411,                0.97547,                0.99361,                0.99041,                  0.994,                0.86344,                    nan,                0.36233,                    nan,                    nan,              0.0081883,              0.0081883,              0.0081883
                    186,                 0.3174,                0.37349,                0.29138,                 0.8323,                0.99452,                0.99196,                0.99412,                0.97557,                 0.9934,                0.99055,                0.99373,                0.86357,                    nan,                0.36205,                    nan,                    nan,              0.0081784,              0.0081784,              0.0081784
                    187,                 0.3189,                0.37599,                0.29072,                0.83248,                0.99426,                0.99194,                0.99411,                0.97583,                0.99319,                0.99033,                 0.9938,                0.86356,                    nan,                0.36187,                    nan,                    nan,              0.0081685,              0.0081685,              0.0081685
                    188,                0.31803,                0.37907,                0.28941,                0.83029,                0.99332,                0.99264,                0.99411,                0.97564,                 0.9924,                 0.9909,                0.99369,                0.86366,                    nan,                0.36223,                    nan,                    nan,              0.0081586,              0.0081586,              0.0081586
                    189,                0.31658,                0.37895,                0.29013,                0.83151,                0.99356,                 0.9924,                0.99403,                0.97567,                0.99243,                0.99109,                0.99377,                0.86368,                    nan,                0.36228,                    nan,                    nan,              0.0081487,              0.0081487,              0.0081487
                    190,                0.31972,                0.37533,                0.29396,                0.83361,                0.99504,                0.99133,                0.99404,                 0.9756,                0.99347,                0.98987,                0.99383,                0.86358,                    nan,                0.36202,                    nan,                    nan,              0.0081388,              0.0081388,              0.0081388
                    191,                0.31953,                0.37708,                0.29048,                0.83291,                0.99529,                0.99102,                0.99404,                0.97574,                0.99374,                0.98948,                0.99381,                0.86372,                    nan,                0.36161,                    nan,                    nan,              0.0081289,              0.0081289,              0.0081289
                    192,                 0.3187,                0.37788,                0.29038,                0.83113,                0.99591,                 0.9909,                0.99404,                0.97602,                0.99453,                0.98905,                0.99382,                0.86324,                    nan,                0.36089,                    nan,                    nan,               0.008119,               0.008119,               0.008119
                    193,                0.31659,                0.37572,                 0.2836,                0.82874,                0.99591,                0.99093,                0.99404,                0.97617,                0.99476,                0.98946,                0.99406,                0.86406,                    nan,                0.36029,                    nan,                    nan,              0.0081091,              0.0081091,              0.0081091
                    194,                0.32139,                0.37418,                0.29137,                0.83319,                0.99582,                0.99117,                0.99403,                0.97615,                0.99461,                0.98917,                0.99405,                0.86371,                    nan,                0.36008,                    nan,                    nan,              0.0080992,              0.0080992,              0.0080992
                    195,                0.31616,                0.38059,                0.28618,                0.82976,                0.99615,                0.99147,                0.99408,                0.97633,                0.99477,                0.98924,                0.99404,                0.86424,                    nan,                0.35972,                    nan,                    nan,              0.0080893,              0.0080893,              0.0080893
                    196,                0.31505,                0.37509,                0.28517,                0.83138,                0.99627,                 0.9911,                0.99408,                0.97626,                0.99454,                0.98923,                0.99404,                0.86392,                    nan,                0.35991,                    nan,                    nan,              0.0080794,              0.0080794,              0.0080794
                    197,                 0.3165,                  0.377,                0.29032,                0.83057,                0.99615,                 0.9911,                0.99408,                0.97626,                0.99581,                0.98797,                0.99404,                0.86386,                    nan,                0.36038,                    nan,                    nan,              0.0080695,              0.0080695,              0.0080695
                    198,                0.31651,                 0.3784,                0.29029,                0.83091,                0.99681,                0.99096,                0.99409,                0.97627,                0.99534,                0.98921,                0.99403,                0.86381,                    nan,                 0.3607,                    nan,                    nan,              0.0080596,              0.0080596,              0.0080596
                    199,                0.31725,                0.37692,                0.28619,                0.83089,                0.99649,                0.99095,                0.99408,                0.97635,                 0.9939,                0.99022,                0.99403,                 0.8642,                    nan,                0.36084,                    nan,                    nan,              0.0080497,              0.0080497,              0.0080497
                    200,                0.31712,                0.37601,                0.28681,                0.83059,                0.99551,                0.99177,                0.99408,                 0.9761,                0.99388,                 0.9903,                0.99403,                0.86443,                    nan,                0.36108,                    nan,                    nan,              0.0080398,              0.0080398,              0.0080398
                    201,                0.31511,                0.37966,                0.28855,                 0.8311,                 0.9956,                0.99127,                0.99409,                0.97618,                0.99645,                0.98789,                0.99405,                0.86437,                    nan,                0.36091,                    nan,                    nan,              0.0080299,              0.0080299,              0.0080299
                    202,                0.31351,                 0.3706,                0.28568,                0.83048,                0.99547,                0.99138,                0.99409,                0.97602,                0.99644,                0.98778,                0.99405,                0.86426,                    nan,                0.36088,                    nan,                    nan,                0.00802,                0.00802,                0.00802
                    203,                0.31552,                0.37635,                0.28832,                0.83061,                 0.9957,                0.99064,                0.99404,                0.97632,                0.99594,                0.98785,                0.99405,                 0.8645,                    nan,                0.36091,                    nan,                    nan,              0.0080101,              0.0080101,              0.0080101
                    204,                0.31633,                0.37439,                0.28604,                0.83064,                0.99759,                0.98882,                0.99404,                0.97635,                 0.9963,                0.98789,                0.99403,                0.86422,                    nan,                0.36076,                    nan,                    nan,              0.0080002,              0.0080002,              0.0080002
                    205,                0.31659,                 0.3787,                0.29011,                0.83148,                0.99684,                0.99073,                0.99411,                0.97628,                0.99535,                0.98893,                0.99404,                0.86478,                    nan,                0.36074,                    nan,                    nan,              0.0079903,              0.0079903,              0.0079903
                    206,                0.31435,                0.37798,                0.28448,                0.82967,                0.99637,                0.99088,                 0.9941,                0.97659,                0.99506,                0.98869,                0.99404,                 0.8641,                    nan,                0.36053,                    nan,                    nan,              0.0079804,              0.0079804,              0.0079804
                    207,                0.31466,                0.37433,                0.28726,                0.83017,                0.99612,                0.99088,                 0.9941,                0.97665,                0.99634,                0.98817,                0.99404,                0.86425,                    nan,                 0.3605,                    nan,                    nan,              0.0079705,              0.0079705,              0.0079705
                    208,                0.31346,                0.37542,                0.28661,                0.83182,                0.99636,                0.99056,                0.99409,                0.97645,                0.99307,                0.99072,                0.99405,                0.86411,                    nan,                0.36042,                    nan,                    nan,              0.0079606,              0.0079606,              0.0079606
                    209,                0.31437,                0.37373,                0.28664,                0.82964,                0.99635,                0.99111,                 0.9941,                0.97641,                0.99325,                0.99091,                0.99406,                0.86422,                    nan,                0.36044,                    nan,                    nan,              0.0079507,              0.0079507,              0.0079507
                    210,                0.31397,                0.37531,                0.28743,                 0.8296,                0.99655,                0.99052,                 0.9941,                0.97645,                 0.9933,                0.99078,                0.99406,                0.86395,                    nan,                0.36035,                    nan,                    nan,              0.0079408,              0.0079408,              0.0079408
                    211,                0.31387,                0.37373,                0.28425,                0.83247,                0.99639,                0.99025,                 0.9941,                0.97663,                0.99625,                0.98805,                0.99406,                 0.8647,                    nan,                 0.3602,                    nan,                    nan,              0.0079309,              0.0079309,              0.0079309
                    212,                 0.3112,                0.36913,                0.30747,                0.82663,                0.99633,                0.99037,                 0.9941,                0.97656,                 0.9963,                0.98801,                0.99406,                0.86461,                    nan,                0.36033,                    nan,                    nan,               0.007921,               0.007921,               0.007921
                    213,                0.31394,                0.37422,                0.28458,                0.82925,                0.99741,                0.98931,                 0.9941,                0.97641,                0.99627,                0.98798,                0.99407,                0.86472,                    nan,                0.36032,                    nan,                    nan,              0.0079111,              0.0079111,              0.0079111
                    214,                0.31133,                0.37315,                0.28067,                0.83072,                0.99733,                0.98937,                 0.9941,                0.97645,                0.99626,                  0.988,                0.99407,                0.86479,                    nan,                0.36028,                    nan,                    nan,              0.0079012,              0.0079012,              0.0079012
                    215,                0.31314,                0.37344,                0.28355,                0.83057,                0.99731,                0.98935,                 0.9941,                0.97638,                0.99635,                0.98799,                0.99407,                0.86494,                    nan,                0.36027,                    nan,                    nan,              0.0078913,              0.0078913,              0.0078913
                    216,                0.31488,                0.37711,                0.28595,                0.82932,                0.99745,                0.98942,                 0.9941,                 0.9766,                0.99641,                0.98794,                0.99407,                 0.8647,                    nan,                0.36025,                    nan,                    nan,              0.0078814,              0.0078814,              0.0078814
                    217,                0.31363,                0.37428,                0.28359,                0.82948,                0.99579,                0.99127,                0.99406,                0.97647,                0.99404,                0.99077,                0.99408,                0.86473,                    nan,                0.36032,                    nan,                    nan,              0.0078715,              0.0078715,              0.0078715
                    218,                0.31257,                0.37239,                0.28285,                0.82784,                0.99574,                0.99158,                0.99411,                0.97661,                0.99372,                0.99109,                0.99408,                0.86476,                    nan,                0.36024,                    nan,                    nan,              0.0078616,              0.0078616,              0.0078616
                    219,                0.31254,                0.38075,                0.28529,                0.83095,                 0.9957,                0.99223,                0.99411,                0.97647,                0.99411,                0.99126,                0.99408,                0.86498,                    nan,                0.36005,                    nan,                    nan,              0.0078517,              0.0078517,              0.0078517
                    220,                0.31707,                0.37771,                0.29052,                0.83146,                0.99599,                0.99175,                 0.9941,                0.97635,                 0.9939,                0.99077,                0.99408,                0.86483,                    nan,                0.36012,                    nan,                    nan,              0.0078418,              0.0078418,              0.0078418
                    221,                0.31361,                0.37648,                0.28668,                 0.8303,                0.99712,                0.99058,                 0.9941,                 0.9765,                0.99438,                 0.9904,                0.99408,                0.86492,                    nan,                0.36024,                    nan,                    nan,              0.0078319,              0.0078319,              0.0078319
                    222,                0.31237,                0.37002,                0.28183,                  0.831,                0.99726,                0.99006,                 0.9941,                0.97641,                0.99629,                0.98834,                0.99408,                0.86521,                    nan,                0.36009,                    nan,                    nan,               0.007822,               0.007822,               0.007822
